model,stem,cls,rel_area,detected
YOLO11s,Norway__Norway_004118,D00,0.012846,True
YOLO11s,Norway__Norway_004118,D10,0.000319,False
YOLO11s,Norway__Norway_004118,D10,0.000295,False
YOLO11s,Norway__Norway_004118,D10,0.006988,True
YOLO11s,Norway__Norway_004118,D00,6e-05,False
YOLO11s,Norway__Norway_004118,D00,0.007023,True
YOLO11s,Norway__Norway_004118,D00,0.00011,False
YOLO11s,Norway__Norway_004118,D00,0.002798,False
YOLO11s,Norway__Norway_004118,D00,0.005966,False
YOLO11s,Norway__Norway_004118,D00,0.00024,False
YOLO11s,Norway__Norway_004118,D10,0.00085,False
YOLO11s,Norway__Norway_004131,D10,0.000643,False
YOLO11s,Norway__Norway_004131,D00,0.005144,False
YOLO11s,Norway__Norway_004131,D10,0.001999,False
YOLO11s,Norway__Norway_004131,D00,0.007367,False
YOLO11s,Norway__Norway_004196,D00,0.002507,False
YOLO11s,Norway__Norway_004196,D10,0.000485,False
YOLO11s,Norway__Norway_004196,D00,0.009297,False
YOLO11s,Norway__Norway_004196,D00,0.000381,False
YOLO11s,Norway__Norway_004196,D00,0.000444,False
YOLO11s,Norway__Norway_004196,D00,0.008188,False
YOLO11s,Norway__Norway_004196,D00,0.002225,False
YOLO11s,Norway__Norway_004196,D00,0.00604,True
YOLO11s,Norway__Norway_004196,D00,0.002487,False
YOLO11s,Norway__Norway_004196,D00,0.000966,True
YOLO11s,Norway__Norway_004196,D00,0.002958,False
YOLO11s,Norway__Norway_004196,D00,0.005582,True
YOLO11s,Norway__Norway_004237,D00,0.000548,False
YOLO11s,Norway__Norway_004241,D00,0.000106,False
YOLO11s,Norway__Norway_004241,D20,0.00469,False
YOLO11s,Norway__Norway_004241,D00,0.002513,False
YOLO11s,Norway__Norway_004241,D00,0.029118,False
YOLO11s,Norway__Norway_004241,D00,3.9e-05,False
YOLO11s,Norway__Norway_004241,D00,0.01315,False
YOLO11s,Norway__Norway_004241,D00,0.0051,False
YOLO11s,Norway__Norway_004242,D00,0.001128,False
YOLO11s,Norway__Norway_004242,D00,0.007872,True
YOLO11s,Norway__Norway_004242,D00,0.008032,True
YOLO11s,Norway__Norway_004242,D00,0.007373,False
YOLO11s,Norway__Norway_004242,D00,0.001514,True
YOLO11s,Norway__Norway_004242,D00,0.058029,False
YOLO11s,Norway__Norway_004267,D00,0.012106,False
YOLO11s,Norway__Norway_004267,D00,0.001865,False
YOLO11s,Norway__Norway_004294,D00,0.000892,False
YOLO11s,Norway__Norway_004294,D00,0.003327,True
YOLO11s,Norway__Norway_004294,D00,0.016278,False
YOLO11s,Norway__Norway_004294,D10,0.001183,False
YOLO11s,Norway__Norway_004294,D00,0.00327,False
YOLO11s,Norway__Norway_004301,D00,0.00359,False
YOLO11s,Norway__Norway_004302,D00,0.000551,False
YOLO11s,Norway__Norway_004302,D00,0.001506,True
YOLO11s,Norway__Norway_004302,D00,0.022131,True
YOLO11s,Norway__Norway_004302,D00,0.000591,True
YOLO11s,Norway__Norway_004302,D00,0.000477,False
YOLO11s,Norway__Norway_004302,D00,0.000195,False
YOLO11s,Norway__Norway_004302,D00,0.000671,True
YOLO11s,Norway__Norway_004319,D00,0.007604,False
YOLO11s,Norway__Norway_004319,D00,0.004732,False
YOLO11s,Norway__Norway_004319,D10,0.003544,False
YOLO11s,Norway__Norway_004319,D00,0.003719,False
YOLO11s,Norway__Norway_004376,D00,0.008238,True
YOLO11s,Norway__Norway_004376,D00,0.000874,False
YOLO11s,Norway__Norway_004376,D10,0.009074,False
YOLO11s,Norway__Norway_004376,D10,0.00622,False
YOLO11s,Norway__Norway_004376,D20,0.002753,False
YOLO11s,Norway__Norway_004376,D00,0.000795,False
YOLO11s,Norway__Norway_004376,D00,0.000555,False
YOLO11s,Norway__Norway_004376,D00,0.007251,False
YOLO11s,Norway__Norway_004380,D00,0.002138,False
YOLO11s,Norway__Norway_004380,D10,0.00251,False
YOLO11s,Norway__Norway_004394,D10,0.001819,False
YOLO11s,Norway__Norway_004394,D00,0.004514,True
YOLO11s,Norway__Norway_004394,D10,0.000592,False
YOLO11s,Norway__Norway_004394,D10,0.000189,False
YOLO11s,Norway__Norway_004394,D10,0.000275,False
YOLO11s,Norway__Norway_004394,D00,4.6e-05,False
YOLO11s,Norway__Norway_004394,D20,0.000371,False
YOLO11s,Norway__Norway_004394,D00,0.00061,False
YOLO11s,Norway__Norway_004394,D10,0.001789,False
YOLO11s,Norway__Norway_004394,D00,0.000317,False
YOLO11s,Norway__Norway_004432,D00,0.037848,False
YOLO11s,Norway__Norway_004448,D00,0.001526,False
YOLO11s,Norway__Norway_004453,D00,0.000949,False
YOLO11s,Norway__Norway_004453,D00,0.011632,True
YOLO11s,Norway__Norway_004453,D00,0.025549,True
YOLO11s,Norway__Norway_004453,D00,0.004695,False
YOLO11s,Norway__Norway_004453,D00,4.7e-05,False
YOLO11s,Norway__Norway_004460,D00,0.005929,False
YOLO11s,Norway__Norway_004468,D10,0.001398,False
YOLO11s,Norway__Norway_004475,D10,0.011822,False
YOLO11s,Norway__Norway_004475,D00,0.000513,False
YOLO11s,Norway__Norway_004487,D00,0.006288,False
YOLO11s,Norway__Norway_004487,D00,0.00549,False
YOLO11s,Norway__Norway_004487,D00,0.014071,False
YOLO11s,Norway__Norway_004487,D00,0.005971,False
YOLO11s,Norway__Norway_004502,D00,0.095452,True
YOLO11s,Norway__Norway_004531,D00,0.019707,False
YOLO11s,Norway__Norway_004552,D20,0.046967,False
YOLO11s,Norway__Norway_004552,D40,0.000575,False
YOLO11s,Norway__Norway_004552,D40,0.000218,False
YOLO11s,Norway__Norway_004552,D40,0.000496,False
YOLO11s,Norway__Norway_004556,D00,0.000315,False
YOLO11s,Norway__Norway_004556,D00,0.002754,False
YOLO11s,Norway__Norway_004556,D10,7.7e-05,False
YOLO11s,Norway__Norway_004556,D10,0.003038,False
YOLO11s,Norway__Norway_004557,D00,0.040602,False
YOLO11s,Norway__Norway_004561,D00,0.001581,True
YOLO11s,Norway__Norway_004561,D00,0.000199,False
YOLO11s,Norway__Norway_004566,D10,0.000725,False
YOLO11s,Norway__Norway_004566,D00,0.000109,False
YOLO11s,Norway__Norway_004566,D00,0.00188,False
YOLO11s,Norway__Norway_004566,D40,0.000412,False
YOLO11s,Norway__Norway_004591,D00,0.001049,False
YOLO11s,Norway__Norway_004591,D00,0.000288,False
YOLO11s,Norway__Norway_004591,D00,0.002476,False
YOLO11s,Norway__Norway_004591,D00,0.010417,False
YOLO11s,Norway__Norway_004591,D00,0.001343,False
YOLO11s,Norway__Norway_004619,D00,0.013731,False
YOLO11s,Norway__Norway_004619,D00,0.000589,False
YOLO11s,Norway__Norway_004619,D40,0.000482,False
YOLO11s,Norway__Norway_004626,D00,0.088519,True
YOLO11s,Norway__Norway_004628,D10,0.002576,False
YOLO11s,Norway__Norway_004638,D00,0.028318,True
YOLO11s,Norway__Norway_004640,D10,0.025762,False
YOLO11s,Norway__Norway_004657,D00,0.041458,True
YOLO11s,Norway__Norway_004674,D00,0.023576,True
YOLO11s,Norway__Norway_004674,D20,0.011234,True
YOLO11s,Norway__Norway_004674,D00,0.003465,True
YOLO11s,Norway__Norway_004674,D20,0.002453,False
YOLO11s,Norway__Norway_004679,D00,0.000282,False
YOLO11s,Norway__Norway_004679,D00,0.001432,True
YOLO11s,Norway__Norway_004679,D00,0.000808,False
YOLO11s,Norway__Norway_004679,D00,0.002321,True
YOLO11s,Norway__Norway_004679,D00,0.000272,False
YOLO11s,Norway__Norway_004679,D00,0.010254,True
YOLO11s,Norway__Norway_004693,D00,0.01788,False
YOLO11s,Norway__Norway_004693,D10,0.029127,False
YOLO11s,Norway__Norway_004693,D10,0.043875,False
YOLO11s,Norway__Norway_004738,D10,0.000457,False
YOLO11s,Norway__Norway_004738,D00,0.000365,False
YOLO11s,Norway__Norway_004738,D10,0.000314,False
YOLO11s,Norway__Norway_004755,D00,0.013503,False
YOLO11s,Norway__Norway_004755,D00,0.058016,False
YOLO11s,Norway__Norway_004755,D10,0.005768,False
YOLO11s,Norway__Norway_004755,D10,0.002091,False
YOLO11s,Norway__Norway_004755,D10,0.00065,False
YOLO11s,Norway__Norway_004755,D00,0.005002,True
YOLO11s,Norway__Norway_004756,D00,0.001866,False
YOLO11s,Norway__Norway_004756,D00,0.037937,False
YOLO11s,Norway__Norway_004771,D00,0.012639,True
YOLO11s,Norway__Norway_004771,D10,0.001515,False
YOLO11s,Norway__Norway_004771,D10,0.005173,False
YOLO11s,Norway__Norway_004854,D00,0.043123,True
YOLO11s,Norway__Norway_004854,D00,0.016268,True
YOLO11s,Norway__Norway_004854,D20,0.009364,False
YOLO11s,Norway__Norway_004854,D00,0.000668,True
YOLO11s,Norway__Norway_004854,D00,0.007019,False
YOLO11s,Norway__Norway_004854,D00,0.000825,False
YOLO11s,Norway__Norway_004878,D00,6.7e-05,False
YOLO11s,Norway__Norway_004878,D10,0.00057,False
YOLO11s,Norway__Norway_004878,D10,0.000228,False
YOLO11s,Norway__Norway_004878,D00,0.000494,False
YOLO11s,Norway__Norway_004878,D00,0.000571,False
YOLO11s,Norway__Norway_004878,D00,0.000675,False
YOLO11s,Norway__Norway_004878,D00,0.001722,False
YOLO11s,Norway__Norway_004878,D00,0.010755,True
YOLO11s,Norway__Norway_004881,D20,0.043881,False
YOLO11s,Norway__Norway_004881,D20,0.034678,False
YOLO11s,Norway__Norway_004892,D40,0.003199,False
YOLO11s,Norway__Norway_004892,D10,0.028324,True
YOLO11s,Norway__Norway_004892,D40,0.009573,False
YOLO11s,Norway__Norway_004892,D40,0.007768,False
YOLO11s,Norway__Norway_004900,D10,0.022342,False
YOLO11s,Norway__Norway_004925,D00,0.093641,False
YOLO11s,Norway__Norway_004928,D00,9.5e-05,False
YOLO11s,Norway__Norway_004928,D00,0.001271,True
YOLO11s,Norway__Norway_004931,D00,0.011269,True
YOLO11s,Norway__Norway_004931,D00,0.000968,False
YOLO11s,Norway__Norway_004931,D00,0.019633,False
YOLO11s,Norway__Norway_004931,D00,0.00022,False
YOLO11s,Norway__Norway_004931,D00,0.000127,False
YOLO11s,Norway__Norway_004931,D00,0.023627,True
YOLO11s,Norway__Norway_004931,D00,0.004096,True
YOLO11s,Norway__Norway_004931,D10,0.009209,False
YOLO11s,Norway__Norway_004931,D00,9.8e-05,False
YOLO11s,Norway__Norway_004931,D00,0.004101,True
YOLO11s,Norway__Norway_004931,D20,0.0007,False
YOLO11s,Norway__Norway_004931,D00,0.000414,False
YOLO11s,Norway__Norway_004931,D00,0.000719,False
YOLO11s,Norway__Norway_004931,D00,0.006336,False
YOLO11s,Norway__Norway_004940,D00,0.000987,False
YOLO11s,Norway__Norway_004940,D00,0.005321,True
YOLO11s,Norway__Norway_004940,D00,0.005585,True
YOLO11s,Norway__Norway_004948,D00,0.001694,False
YOLO11s,Norway__Norway_004948,D00,0.000204,False
YOLO11s,Norway__Norway_004954,D00,0.026668,True
YOLO11s,Norway__Norway_004954,D00,2.5e-05,False
YOLO11s,Norway__Norway_004954,D00,0.000733,False
YOLO11s,Norway__Norway_004954,D00,0.000206,False
YOLO11s,Norway__Norway_004954,D00,0.014151,False
YOLO11s,Norway__Norway_004954,D00,0.018711,True
YOLO11s,Norway__Norway_004954,D00,0.000983,False
YOLO11s,Norway__Norway_004954,D00,0.000748,False
YOLO11s,Norway__Norway_004954,D00,0.000565,False
YOLO11s,Norway__Norway_004954,D00,0.0085,True
YOLO11s,Norway__Norway_004966,D00,0.000246,False
YOLO11s,Norway__Norway_004966,D00,0.00056,False
YOLO11s,Norway__Norway_004966,D00,0.000279,False
YOLO11s,Norway__Norway_004966,D00,0.010002,False
YOLO11s,Norway__Norway_004969,D00,0.000675,False
YOLO11s,Norway__Norway_004969,D00,0.032056,True
YOLO11s,Norway__Norway_004969,D00,0.003191,False
YOLO11s,Norway__Norway_004969,D00,0.001393,False
YOLO11s,Norway__Norway_004971,D00,0.006651,False
YOLO11s,Norway__Norway_004971,D10,0.004459,False
YOLO11s,Norway__Norway_005032,D00,0.000394,True
YOLO11s,Norway__Norway_005032,D00,0.001386,True
YOLO11s,Norway__Norway_005044,D00,0.025157,True
YOLO11s,Norway__Norway_005044,D00,0.00288,True
YOLO11s,Norway__Norway_005051,D00,0.005205,False
YOLO11s,Norway__Norway_005055,D00,0.000872,False
YOLO11s,Norway__Norway_005055,D00,0.013887,False
YOLO11s,Norway__Norway_005055,D00,0.001975,False
YOLO11s,Norway__Norway_005055,D00,0.00122,False
YOLO11s,Norway__Norway_005055,D00,0.010101,False
YOLO11s,Norway__Norway_005075,D00,0.018847,False
YOLO11s,Norway__Norway_005096,D00,0.005708,False
YOLO11s,Norway__Norway_005108,D00,0.007985,False
YOLO11s,Norway__Norway_005108,D00,0.00376,False
YOLO11s,Norway__Norway_005108,D00,0.017443,False
YOLO11s,Norway__Norway_005108,D00,0.010562,False
YOLO11s,Norway__Norway_005121,D00,0.020642,False
YOLO11s,Norway__Norway_005121,D20,0.031743,False
YOLO11s,Norway__Norway_005140,D00,0.000261,False
YOLO11s,Norway__Norway_005168,D00,0.007708,True
YOLO11s,Norway__Norway_005197,D00,0.031956,True
YOLO11s,Norway__Norway_005238,D00,0.001642,True
YOLO11s,Norway__Norway_005238,D40,0.000596,False
YOLO11s,Norway__Norway_005238,D20,0.000858,False
YOLO11s,Norway__Norway_005238,D40,0.000161,False
YOLO11s,Norway__Norway_005238,D00,0.003444,True
YOLO11s,Norway__Norway_005238,D20,0.000259,False
YOLO11s,Norway__Norway_005238,D10,0.001505,False
YOLO11s,Norway__Norway_005238,D40,0.001653,False
YOLO11s,Norway__Norway_005238,D00,0.000309,False
YOLO11s,Norway__Norway_005238,D10,0.003168,False
YOLO11s,Norway__Norway_005238,D00,0.001471,False
YOLO11s,Norway__Norway_005238,D00,0.001272,False
YOLO11s,Norway__Norway_005238,D10,0.00185,False
YOLO11s,Norway__Norway_005238,D00,0.001183,False
YOLO11s,Norway__Norway_005238,D00,0.004283,True
YOLO11s,Norway__Norway_005238,D00,0.003275,True
YOLO11s,Norway__Norway_005238,D00,0.006958,True
YOLO11s,Norway__Norway_005238,D10,0.004178,False
YOLO11s,Norway__Norway_005242,D00,0.002759,False
YOLO11s,Norway__Norway_005242,D40,3.4e-05,False
YOLO11s,Norway__Norway_005242,D00,0.000363,False
YOLO11s,Norway__Norway_005242,D00,0.000885,False
YOLO11s,Norway__Norway_005242,D20,0.072293,True
YOLO11s,Norway__Norway_005242,D40,0.000896,False
YOLO11s,Norway__Norway_005242,D00,0.004229,True
YOLO11s,Norway__Norway_005242,D40,0.00025,False
YOLO11s,Norway__Norway_005242,D20,0.005312,False
YOLO11s,Norway__Norway_005242,D00,0.000596,False
YOLO11s,Norway__Norway_005263,D00,0.023671,False
YOLO11s,Norway__Norway_005263,D00,0.000951,False
YOLO11s,Norway__Norway_005267,D00,0.001345,False
YOLO11s,Norway__Norway_005274,D00,0.001335,False
YOLO11s,Norway__Norway_005274,D00,0.00419,False
YOLO11s,Norway__Norway_005274,D00,6.2e-05,False
YOLO11s,Norway__Norway_005274,D00,0.002942,False
YOLO11s,Norway__Norway_005274,D00,0.001962,True
YOLO11s,Norway__Norway_005274,D00,0.005505,True
YOLO11s,Norway__Norway_005274,D00,0.000877,True
YOLO11s,Norway__Norway_005341,D00,0.01362,False
YOLO11s,Norway__Norway_005363,D10,0.002556,False
YOLO11s,Norway__Norway_005363,D10,0.02498,False
YOLO11s,Norway__Norway_005392,D00,0.016009,False
YOLO11s,Norway__Norway_005400,D00,0.016908,False
YOLO11s,Norway__Norway_005415,D00,0.001531,False
YOLO11s,Norway__Norway_005415,D00,0.000159,False
YOLO11s,Norway__Norway_005441,D40,0.000365,False
YOLO11s,Norway__Norway_005441,D00,7.8e-05,False
YOLO11s,Norway__Norway_005441,D00,0.002314,False
YOLO11s,Norway__Norway_005441,D00,0.000106,False
YOLO11s,Norway__Norway_005443,D00,0.000244,True
YOLO11s,Norway__Norway_005443,D00,0.001361,True
YOLO11s,Norway__Norway_005443,D00,0.008151,True
YOLO11s,Norway__Norway_005445,D10,0.037165,True
YOLO11s,Norway__Norway_005473,D00,0.00039,False
YOLO11s,Norway__Norway_005473,D00,0.024501,False
YOLO11s,Norway__Norway_005473,D00,0.000604,False
YOLO11s,Norway__Norway_005473,D10,0.003691,False
YOLO11s,Norway__Norway_005501,D10,0.000433,False
YOLO11s,Norway__Norway_005525,D00,0.006423,False
YOLO11s,Norway__Norway_005525,D00,0.002889,True
YOLO11s,Norway__Norway_005547,D10,0.002186,False
YOLO11s,Norway__Norway_005553,D00,0.002278,True
YOLO11s,Norway__Norway_005553,D40,0.001566,False
YOLO11s,Norway__Norway_005553,D40,0.005404,False
YOLO11s,Norway__Norway_005559,D00,0.000808,False
YOLO11s,Norway__Norway_005559,D00,2.8e-05,False
YOLO11s,Norway__Norway_005559,D10,0.000333,False
YOLO11s,Norway__Norway_005559,D00,0.000193,False
YOLO11s,Norway__Norway_005559,D00,0.000177,False
YOLO11s,Norway__Norway_005559,D10,0.000186,False
YOLO11s,Norway__Norway_005559,D00,0.008338,False
YOLO11s,Norway__Norway_005559,D10,0.00013,False
YOLO11s,Norway__Norway_005559,D00,0.000743,False
YOLO11s,Norway__Norway_005559,D10,0.0026,False
YOLO11s,Norway__Norway_005559,D00,0.000527,False
YOLO11s,Norway__Norway_005559,D00,0.000382,False
YOLO11s,Norway__Norway_005559,D10,5.1e-05,False
YOLO11s,Norway__Norway_005559,D10,0.000603,False
YOLO11s,Norway__Norway_005559,D00,0.016014,True
YOLO11s,Norway__Norway_005559,D10,0.000632,False
YOLO11s,Norway__Norway_005559,D00,0.000238,False
YOLO11s,Norway__Norway_005559,D00,0.000131,False
YOLO11s,Norway__Norway_005559,D10,8.7e-05,False
YOLO11s,Norway__Norway_005559,D10,0.000303,False
YOLO11s,Norway__Norway_005559,D00,0.009673,True
YOLO11s,Norway__Norway_005596,D00,0.01105,False
YOLO11s,Norway__Norway_005596,D00,0.004894,False
YOLO11s,Norway__Norway_005596,D00,0.014885,False
YOLO11s,Norway__Norway_005596,D00,0.008345,False
YOLO11s,Norway__Norway_005610,D00,0.000632,False
YOLO11s,Norway__Norway_005617,D00,0.005904,False
YOLO11s,Norway__Norway_005619,D10,0.011051,True
YOLO11s,Norway__Norway_005632,D10,0.002207,False
YOLO11s,Norway__Norway_005632,D00,0.000544,False
YOLO11s,Norway__Norway_005632,D00,0.000337,False
YOLO11s,Norway__Norway_005652,D10,0.002507,False
YOLO11s,Norway__Norway_005652,D10,0.020739,False
YOLO11s,Norway__Norway_005652,D00,0.006713,False
YOLO11s,Norway__Norway_005661,D00,0.002104,False
YOLO11s,Norway__Norway_005661,D00,0.007309,True
YOLO11s,Norway__Norway_005661,D00,0.015508,False
YOLO11s,Norway__Norway_005667,D00,0.000214,False
YOLO11s,Norway__Norway_005686,D20,0.003384,False
YOLO11s,Norway__Norway_005711,D10,0.004713,False
YOLO11s,Norway__Norway_005716,D00,0.001305,False
YOLO11s,Norway__Norway_005727,D00,0.018595,True
YOLO11s,Norway__Norway_005727,D40,0.004774,False
YOLO11s,Norway__Norway_005727,D00,0.002711,False
YOLO11s,Norway__Norway_005727,D00,0.003378,True
YOLO11s,Norway__Norway_005727,D00,0.003187,False
YOLO11s,Norway__Norway_005727,D10,0.004231,False
YOLO11s,Norway__Norway_005754,D00,0.003596,True
YOLO11s,Norway__Norway_005754,D00,0.003856,False
YOLO11s,Norway__Norway_005754,D00,0.000148,False
YOLO11s,Norway__Norway_005754,D00,0.00053,False
YOLO11s,Norway__Norway_005754,D00,0.000217,True
YOLO11s,Norway__Norway_005754,D00,0.000308,False
YOLO11s,Norway__Norway_005754,D00,0.001798,True
YOLO11s,Norway__Norway_005754,D00,0.000557,False
YOLO11s,Norway__Norway_005754,D00,0.008662,False
YOLO11s,Norway__Norway_005760,D00,0.09485,True
YOLO11s,Norway__Norway_005793,D00,0.005431,True
YOLO11s,Norway__Norway_005793,D00,0.000364,False
YOLO11s,Norway__Norway_005793,D00,0.02454,False
YOLO11s,Norway__Norway_005810,D00,0.014805,True
YOLO11s,Norway__Norway_005820,D40,0.000198,False
YOLO11s,Norway__Norway_005820,D00,0.001982,False
YOLO11s,Norway__Norway_005820,D00,0.015718,False
YOLO11s,Norway__Norway_005826,D00,0.028382,True
YOLO11s,Norway__Norway_005829,D00,0.000747,False
YOLO11s,Norway__Norway_005829,D00,0.003445,False
YOLO11s,Norway__Norway_005835,D10,0.019029,False
YOLO11s,Norway__Norway_005835,D10,0.03605,True
YOLO11s,Norway__Norway_005835,D10,0.018517,False
YOLO11s,Norway__Norway_005835,D10,0.005485,False
YOLO11s,Norway__Norway_005835,D10,0.001481,False
YOLO11s,Norway__Norway_005866,D00,0.040941,True
YOLO11s,Norway__Norway_005898,D00,0.000231,False
YOLO11s,Norway__Norway_005898,D00,0.00125,False
YOLO11s,Norway__Norway_005898,D00,0.068359,True
YOLO11s,Norway__Norway_005898,D00,0.000634,False
YOLO11s,Norway__Norway_005930,D00,0.006893,True
YOLO11s,Norway__Norway_005930,D00,0.071765,True
YOLO11s,Norway__Norway_005930,D00,0.009375,True
YOLO11s,Norway__Norway_005930,D00,0.017186,True
YOLO11s,Norway__Norway_005964,D10,0.001713,False
YOLO11s,Norway__Norway_005964,D10,0.0065,False
YOLO11s,Norway__Norway_005964,D00,5.4e-05,False
YOLO11s,Norway__Norway_005964,D10,0.00045,False
YOLO11s,Norway__Norway_005964,D00,0.002074,True
YOLO11s,Norway__Norway_005964,D10,0.005086,False
YOLO11s,Norway__Norway_005964,D00,0.000667,False
YOLO11s,Norway__Norway_005964,D10,0.000922,False
YOLO11s,Norway__Norway_005971,D00,0.000681,False
YOLO11s,Norway__Norway_005971,D00,0.000619,False
YOLO11s,Norway__Norway_005971,D00,0.000578,False
YOLO11s,Norway__Norway_005982,D00,0.00257,False
YOLO11s,Norway__Norway_005982,D20,0.005881,True
YOLO11s,Norway__Norway_005983,D00,0.01686,False
YOLO11s,Norway__Norway_005983,D00,0.056793,True
YOLO11s,Norway__Norway_005996,D00,0.053561,True
YOLO11s,Norway__Norway_006023,D00,0.01647,False
YOLO11s,Norway__Norway_006052,D00,0.007091,True
YOLO11s,Norway__Norway_006133,D00,0.008117,False
YOLO11s,Norway__Norway_006137,D40,0.003711,False
YOLO11s,Norway__Norway_006137,D40,0.000893,False
YOLO11s,Norway__Norway_006137,D40,0.001526,False
YOLO11s,Norway__Norway_006150,D00,0.014862,False
YOLO11s,Norway__Norway_006166,D00,0.002249,True
YOLO11s,Norway__Norway_006168,D00,0.001933,False
YOLO11s,Norway__Norway_006168,D10,0.002094,False
YOLO11s,Norway__Norway_006168,D00,0.000241,False
YOLO11s,Norway__Norway_006168,D10,0.004747,False
YOLO11s,Norway__Norway_006168,D10,0.00926,False
YOLO11s,Norway__Norway_006168,D10,0.001487,False
YOLO11s,Norway__Norway_006168,D20,0.006063,False
YOLO11s,Norway__Norway_006168,D00,0.000153,False
YOLO11s,Norway__Norway_006168,D10,0.005952,True
YOLO11s,Norway__Norway_006168,D00,0.000621,False
YOLO11s,Norway__Norway_006168,D00,0.007996,False
YOLO11s,Norway__Norway_006168,D10,0.002227,False
YOLO11s,Norway__Norway_006168,D00,0.005034,False
YOLO11s,Norway__Norway_006168,D10,0.002345,False
YOLO11s,Norway__Norway_006168,D10,0.00143,False
YOLO11s,Norway__Norway_006168,D10,0.003934,True
YOLO11s,Norway__Norway_006168,D10,0.000634,False
YOLO11s,Norway__Norway_006168,D00,0.027989,True
YOLO11s,Norway__Norway_006168,D00,0.000558,False
YOLO11s,Norway__Norway_006168,D10,0.003552,False
YOLO11s,Norway__Norway_006168,D00,0.000939,True
YOLO11s,Norway__Norway_006168,D00,0.000939,True
