model,stem,cls,conf,rel_area,best_iou,kind
YOLO11s,United_States__United_States_000349,D00,0.2398,0.024287,0.3798,FP_localization
YOLO11s,United_States__United_States_000350,D00,0.4546,0.016128,0.4697,FP_localization
YOLO11s,United_States__United_States_000350,D00,0.2799,0.033041,0.877,TP
YOLO11s,United_States__United_States_000353,D00,0.3181,0.016991,0.2071,FP_background
YOLO11s,United_States__United_States_000358,D00,0.6921,0.02864,0.7774,TP
YOLO11s,United_States__United_States_000358,D10,0.4847,0.015441,0.783,TP
YOLO11s,United_States__United_States_000358,D20,0.3019,0.08608,0.8688,TP
YOLO11s,United_States__United_States_000370,D00,0.4931,0.012092,0.9138,TP
YOLO11s,United_States__United_States_000370,D00,0.4216,0.020717,0.7982,FP_classification
YOLO11s,United_States__United_States_000370,D00,0.3493,0.009059,0.3577,FP_background
YOLO11s,United_States__United_States_000370,D10,0.2762,0.010953,0.7792,TP
YOLO11s,United_States__United_States_000372,D20,0.4543,0.128027,0.9701,TP
YOLO11s,United_States__United_States_000372,D00,0.2704,0.12262,0.8215,FP_classification
YOLO11s,United_States__United_States_000374,D00,0.4515,0.017513,0.8237,TP
YOLO11s,United_States__United_States_000374,D00,0.2636,0.02596,0.53,FP_duplicate
YOLO11s,United_States__United_States_000375,D10,0.6237,0.008197,0.6111,TP
YOLO11s,United_States__United_States_000375,D40,0.4775,0.002357,0.0,FP_background
YOLO11s,United_States__United_States_000375,D00,0.4697,0.069817,0.0492,FP_background
YOLO11s,United_States__United_States_000375,D10,0.2534,0.005183,0.8577,TP
YOLO11s,United_States__United_States_000376,D00,0.7387,0.014125,0.8407,TP
YOLO11s,United_States__United_States_000376,D00,0.5412,0.027511,0.4631,FP_localization
YOLO11s,United_States__United_States_000376,D00,0.3863,0.129255,0.2835,FP_localization
YOLO11s,United_States__United_States_000376,D00,0.3862,0.065673,0.2082,FP_localization
YOLO11s,United_States__United_States_000376,D10,0.3605,0.008343,0.9171,TP
YOLO11s,United_States__United_States_000376,D00,0.2512,0.063089,0.564,TP
YOLO11s,United_States__United_States_000376,D00,0.2441,0.090376,0.3317,FP_localization
YOLO11s,United_States__United_States_000382,D00,0.6686,0.062043,0.8055,TP
YOLO11s,United_States__United_States_000382,D00,0.5856,0.085156,0.3914,FP_localization
YOLO11s,United_States__United_States_000382,D00,0.4725,0.098356,0.5112,FP_duplicate
YOLO11s,United_States__United_States_000382,D00,0.4039,0.04243,0.7871,TP
YOLO11s,United_States__United_States_000384,D20,0.2577,0.199903,0.5271,FP_classification
YOLO11s,United_States__United_States_000407,D00,0.5989,0.005385,0.8558,TP
YOLO11s,United_States__United_States_000411,D00,0.5481,0.023447,0.8591,TP
YOLO11s,United_States__United_States_000415,D10,0.6355,0.035357,0.8783,TP
YOLO11s,United_States__United_States_000415,D10,0.5715,0.007713,0.182,FP_localization
YOLO11s,United_States__United_States_000415,D00,0.5011,0.022959,0.8387,TP
YOLO11s,United_States__United_States_000415,D10,0.3183,0.016566,0.323,FP_localization
YOLO11s,United_States__United_States_000415,D00,0.3136,0.005764,0.2643,FP_localization
YOLO11s,United_States__United_States_000415,D10,0.2987,0.004255,0.7918,TP
YOLO11s,United_States__United_States_000415,D10,0.2935,0.004728,0.6177,TP
YOLO11s,United_States__United_States_000441,D00,0.4954,0.032316,0.8442,TP
YOLO11s,United_States__United_States_000441,D00,0.4115,0.00774,0.215,FP_localization
YOLO11s,United_States__United_States_000441,D00,0.4098,0.038103,0.9349,TP
YOLO11s,United_States__United_States_000441,D00,0.2534,0.055718,0.511,FP_duplicate
YOLO11s,United_States__United_States_000447,D00,0.4454,0.007692,0.8463,TP
YOLO11s,United_States__United_States_000447,D00,0.2689,0.01116,0.7277,FP_duplicate
YOLO11s,United_States__United_States_000452,D00,0.6729,0.004979,0.5912,TP
YOLO11s,United_States__United_States_000452,D00,0.2932,0.007324,0.6869,FP_duplicate
YOLO11s,United_States__United_States_000456,D00,0.284,0.00153,0.0,FP_background
YOLO11s,United_States__United_States_000456,D10,0.2776,0.119027,0.4237,FP_localization
YOLO11s,United_States__United_States_000456,D00,0.2735,0.001908,0.0,FP_background
YOLO11s,United_States__United_States_000465,D10,0.4638,0.005015,0.601,TP
YOLO11s,United_States__United_States_000473,D20,0.7215,0.097007,0.8997,TP
YOLO11s,United_States__United_States_000476,D00,0.7365,0.023462,0.9328,TP
YOLO11s,United_States__United_States_000476,D00,0.5849,0.085956,0.9274,FP_classification
YOLO11s,United_States__United_States_000476,D00,0.3771,0.028554,0.857,TP
YOLO11s,United_States__United_States_000476,D20,0.3014,0.085505,0.9272,TP
YOLO11s,United_States__United_States_000478,D00,0.4748,0.020519,0.3641,FP_localization
YOLO11s,United_States__United_States_000478,D00,0.4075,0.039131,0.6662,TP
YOLO11s,United_States__United_States_000485,D00,0.672,0.029021,0.9435,TP
YOLO11s,United_States__United_States_000492,D10,0.4556,0.006296,0.902,TP
YOLO11s,United_States__United_States_000492,D00,0.4467,0.041631,0.9507,TP
YOLO11s,United_States__United_States_000492,D00,0.3736,0.022437,0.0,FP_background
YOLO11s,United_States__United_States_000494,D00,0.4324,0.007617,0.5926,TP
YOLO11s,United_States__United_States_000494,D00,0.406,0.012217,0.9315,FP_duplicate
YOLO11s,United_States__United_States_000494,D10,0.3812,0.014994,0.6535,TP
YOLO11s,United_States__United_States_000494,D10,0.3739,0.010499,0.5998,FP_duplicate
YOLO11s,United_States__United_States_000512,D00,0.4436,0.042611,0.4946,FP_localization
YOLO11s,United_States__United_States_000512,D00,0.3916,0.029835,0.7064,TP
YOLO11s,United_States__United_States_000512,D00,0.373,0.002392,0.7789,TP
YOLO11s,United_States__United_States_000528,D00,0.4804,0.030419,0.5037,TP
YOLO11s,United_States__United_States_000528,D00,0.334,0.006918,0.9297,TP
YOLO11s,United_States__United_States_000528,D10,0.2779,0.009724,0.7658,TP
YOLO11s,United_States__United_States_000528,D00,0.2602,0.026567,0.4075,FP_localization
YOLO11s,United_States__United_States_000528,D10,0.253,0.018099,0.4835,FP_localization
YOLO11s,United_States__United_States_000537,D00,0.4477,0.008963,0.0,FP_background
YOLO11s,United_States__United_States_000537,D10,0.3716,0.015436,0.6983,TP
YOLO11s,United_States__United_States_000537,D00,0.3445,0.012871,0.0,FP_background
YOLO11s,United_States__United_States_000537,D10,0.2949,0.027032,0.7354,FP_duplicate
YOLO11s,United_States__United_States_000546,D00,0.659,0.007078,0.924,TP
YOLO11s,United_States__United_States_000546,D00,0.3978,0.021629,0.338,FP_localization
YOLO11s,United_States__United_States_000546,D00,0.3767,0.072442,0.3467,FP_localization
YOLO11s,United_States__United_States_000547,D10,0.6712,0.022057,0.8036,FP_classification
YOLO11s,United_States__United_States_000547,D00,0.594,0.00168,0.8327,TP
YOLO11s,United_States__United_States_000547,D00,0.4349,0.08761,0.8669,TP
YOLO11s,United_States__United_States_000547,D10,0.3976,0.016612,0.9368,TP
YOLO11s,United_States__United_States_000547,D10,0.3115,0.042034,0.383,FP_localization
YOLO11s,United_States__United_States_000547,D00,0.2719,0.115648,0.6007,FP_duplicate
YOLO11s,United_States__United_States_000560,D00,0.7216,0.042178,0.7965,TP
YOLO11s,United_States__United_States_000560,D10,0.5582,0.014066,0.5686,TP
YOLO11s,United_States__United_States_000560,D00,0.5452,0.064997,0.7552,FP_duplicate
YOLO11s,United_States__United_States_000560,D10,0.4804,0.011605,0.8113,TP
YOLO11s,United_States__United_States_000560,D00,0.4022,0.085534,0.792,TP
YOLO11s,United_States__United_States_000560,D00,0.3633,0.103145,0.4804,FP_localization
YOLO11s,United_States__United_States_000560,D10,0.2772,0.005249,0.0064,FP_background
YOLO11s,United_States__United_States_000560,D10,0.2727,0.009802,0.6628,FP_duplicate
YOLO11s,United_States__United_States_000563,D00,0.3401,0.020459,0.0,FP_background
YOLO11s,United_States__United_States_000563,D00,0.3162,0.003356,0.6346,TP
YOLO11s,United_States__United_States_000563,D00,0.2847,0.042949,0.0861,FP_background
YOLO11s,United_States__United_States_000563,D00,0.2443,0.063594,0.0588,FP_background
YOLO11s,United_States__United_States_000569,D00,0.7357,0.087223,0.0,FP_background
YOLO11s,United_States__United_States_000569,D10,0.2839,0.024701,0.6241,TP
YOLO11s,United_States__United_States_000569,D10,0.2711,0.061184,0.2519,FP_localization
YOLO11s,United_States__United_States_000569,D10,0.2603,0.073986,0.1827,FP_localization
YOLO11s,United_States__United_States_000570,D00,0.8127,0.005717,0.8996,TP
YOLO11s,United_States__United_States_000570,D00,0.4678,0.004769,0.7741,TP
YOLO11s,United_States__United_States_000572,D00,0.7201,0.043158,0.9456,TP
YOLO11s,United_States__United_States_000572,D10,0.503,0.011886,0.1859,FP_localization
YOLO11s,United_States__United_States_000572,D00,0.4787,0.004869,0.0203,FP_background
YOLO11s,United_States__United_States_000572,D00,0.3504,0.02027,0.9178,TP
YOLO11s,United_States__United_States_000572,D10,0.2953,0.006044,0.0992,FP_background
YOLO11s,United_States__United_States_000572,D10,0.2788,0.024111,0.3744,FP_localization
YOLO11s,United_States__United_States_000594,D00,0.5444,0.03472,0.6881,TP
YOLO11s,United_States__United_States_000594,D00,0.4237,0.05669,0.5911,TP
YOLO11s,United_States__United_States_000594,D10,0.2903,0.056599,0.5589,TP
YOLO11s,United_States__United_States_000594,D10,0.2833,0.00556,0.6868,TP
YOLO11s,United_States__United_States_000597,D00,0.6167,0.027019,0.4442,FP_localization
YOLO11s,United_States__United_States_000598,D00,0.6275,0.120463,0.7626,TP
YOLO11s,United_States__United_States_000598,D10,0.4901,0.003647,0.8802,TP
YOLO11s,United_States__United_States_000598,D00,0.2932,0.020125,0.7428,TP
YOLO11s,United_States__United_States_000598,D20,0.25,0.317837,0.3999,FP_background
YOLO11s,United_States__United_States_000602,D00,0.8035,0.010775,0.75,TP
YOLO11s,United_States__United_States_000602,D00,0.5415,0.001886,0.0,FP_background
YOLO11s,United_States__United_States_000602,D00,0.2919,0.030492,0.4561,FP_localization
YOLO11s,United_States__United_States_000613,D00,0.5096,0.008348,0.8586,TP
YOLO11s,United_States__United_States_000633,D00,0.519,0.018605,0.3772,FP_localization
YOLO11s,United_States__United_States_000633,D00,0.3697,0.008595,0.5354,TP
YOLO11s,United_States__United_States_000634,D10,0.538,0.083884,0.8108,TP
YOLO11s,United_States__United_States_000634,D00,0.465,0.006502,0.9,TP
YOLO11s,United_States__United_States_000634,D10,0.308,0.083495,0.661,FP_duplicate
YOLO11s,United_States__United_States_000637,D20,0.5116,0.337604,0.8893,TP
YOLO11s,United_States__United_States_000637,D10,0.4297,0.007344,0.7898,TP
YOLO11s,United_States__United_States_000637,D00,0.3243,0.037123,0.0982,FP_background
YOLO11s,United_States__United_States_000642,D00,0.6218,0.089193,0.4378,FP_localization
YOLO11s,United_States__United_States_000642,D10,0.552,0.011724,0.3193,FP_localization
YOLO11s,United_States__United_States_000643,D00,0.2893,0.026131,0.9709,TP
YOLO11s,United_States__United_States_000643,D10,0.2853,0.018424,0.7151,TP
YOLO11s,United_States__United_States_000644,D10,0.3094,0.00924,0.733,TP
YOLO11s,United_States__United_States_000644,D20,0.3014,0.052208,0.8354,FP_classification
YOLO11s,United_States__United_States_000644,D00,0.2603,0.060925,0.8435,TP
YOLO11s,United_States__United_States_000658,D00,0.4645,0.032198,0.817,TP
YOLO11s,United_States__United_States_000658,D00,0.4444,0.005954,0.914,TP
YOLO11s,United_States__United_States_000658,D00,0.2946,0.009498,0.6858,FP_duplicate
YOLO11s,United_States__United_States_000661,D00,0.6563,0.143967,0.6037,TP
YOLO11s,United_States__United_States_000661,D00,0.538,0.119541,0.9442,FP_classification
YOLO11s,United_States__United_States_000661,D00,0.4649,0.007882,0.887,TP
YOLO11s,United_States__United_States_000661,D00,0.3833,0.005934,0.5971,TP
YOLO11s,United_States__United_States_000661,D10,0.34,0.014226,0.7294,TP
YOLO11s,United_States__United_States_000661,D10,0.3359,0.003645,0.4326,FP_localization
YOLO11s,United_States__United_States_000661,D10,0.3081,0.008911,0.7773,FP_duplicate
YOLO11s,United_States__United_States_000668,D10,0.4508,0.015711,0.8236,TP
YOLO11s,United_States__United_States_000668,D10,0.2934,0.009284,0.5968,FP_duplicate
YOLO11s,United_States__United_States_000672,D00,0.7047,0.017227,0.8355,FP_classification
YOLO11s,United_States__United_States_000672,D00,0.6536,0.085926,0.9228,TP
YOLO11s,United_States__United_States_000672,D00,0.5,0.00338,0.7935,TP
YOLO11s,United_States__United_States_000674,D00,0.3042,0.005336,0.8711,TP
YOLO11s,United_States__United_States_000684,D00,0.691,0.155781,0.7729,TP
YOLO11s,United_States__United_States_000684,D00,0.5799,0.016984,0.8736,TP
YOLO11s,United_States__United_States_000684,D00,0.3114,0.005112,0.7502,FP_classification
YOLO11s,United_States__United_States_000684,D00,0.2906,0.025395,0.8147,FP_classification
YOLO11s,United_States__United_States_000685,D00,0.5626,0.079621,0.7286,TP
YOLO11s,United_States__United_States_000685,D00,0.292,0.005081,0.4701,FP_localization
YOLO11s,United_States__United_States_000685,D10,0.2673,0.005556,0.0,FP_background
YOLO11s,United_States__United_States_000692,D00,0.6233,0.049959,0.9154,TP
YOLO11s,United_States__United_States_000692,D00,0.4915,0.013488,0.8654,TP
YOLO11s,United_States__United_States_000708,D10,0.5234,0.003321,0.0,FP_background
YOLO11s,United_States__United_States_000708,D20,0.4837,0.104114,0.7564,TP
YOLO11s,United_States__United_States_000709,D00,0.6474,0.061993,0.9342,TP
YOLO11s,United_States__United_States_000709,D00,0.5237,0.035492,0.6636,TP
YOLO11s,United_States__United_States_000709,D00,0.4025,0.012408,0.2123,FP_localization
YOLO11s,United_States__United_States_000709,D00,0.3711,0.026219,0.3835,FP_localization
YOLO11s,United_States__United_States_000709,D00,0.2528,0.057095,0.9014,FP_duplicate
YOLO11s,United_States__United_States_000710,D00,0.3946,0.025418,0.9574,TP
YOLO11s,United_States__United_States_000710,D00,0.2724,0.039965,0.6571,FP_duplicate
YOLO11s,United_States__United_States_000711,D00,0.6784,0.037116,0.881,TP
YOLO11s,United_States__United_States_000711,D00,0.665,0.10704,0.9373,TP
YOLO11s,United_States__United_States_000711,D00,0.5927,0.015524,0.7582,TP
YOLO11s,United_States__United_States_000711,D00,0.493,0.010995,0.9384,TP
YOLO11s,United_States__United_States_000711,D00,0.3866,0.010748,0.7277,FP_duplicate
YOLO11s,United_States__United_States_000711,D00,0.2735,0.027666,0.9325,TP
YOLO11s,United_States__United_States_000713,D00,0.6293,0.016188,0.6674,TP
YOLO11s,United_States__United_States_000713,D00,0.6131,0.003341,0.6316,TP
YOLO11s,United_States__United_States_000713,D00,0.5424,0.027388,0.6788,TP
YOLO11s,United_States__United_States_000713,D00,0.3485,0.049321,0.1928,FP_localization
YOLO11s,United_States__United_States_000725,D10,0.2997,0.008232,0.3457,FP_localization
YOLO11s,United_States__United_States_000728,D00,0.5437,0.053508,0.9314,TP
YOLO11s,United_States__United_States_000733,D00,0.5382,0.049479,0.4776,FP_localization
YOLO11s,United_States__United_States_000733,D00,0.399,0.003474,0.13,FP_background
YOLO11s,United_States__United_States_000733,D00,0.3251,0.089223,0.9289,TP
YOLO11s,United_States__United_States_000733,D00,0.3165,0.00698,0.0711,FP_background
YOLO11s,United_States__United_States_000739,D00,0.6359,0.002106,0.7835,TP
YOLO11s,United_States__United_States_000739,D10,0.5577,0.012273,0.7877,TP
YOLO11s,United_States__United_States_000739,D10,0.3393,0.019174,0.6355,FP_duplicate
YOLO11s,United_States__United_States_000739,D00,0.2727,0.02254,0.7025,TP
YOLO11s,United_States__United_States_000741,D20,0.6038,0.107872,0.6492,FP_classification
YOLO11s,United_States__United_States_000741,D00,0.5812,0.021857,0.3891,FP_localization
YOLO11s,United_States__United_States_000741,D00,0.4558,0.070329,0.6498,TP
YOLO11s,United_States__United_States_000741,D20,0.3202,0.156247,0.476,FP_background
YOLO11s,United_States__United_States_000743,D10,0.562,0.025979,0.6926,TP
YOLO11s,United_States__United_States_000745,D00,0.545,0.06219,0.786,TP
YOLO11s,United_States__United_States_000745,D00,0.3572,0.003864,0.8875,TP
YOLO11s,United_States__United_States_000746,D00,0.3297,0.026002,0.6616,TP
YOLO11s,United_States__United_States_000749,D00,0.5086,0.051766,0.8309,TP
YOLO11s,United_States__United_States_000749,D00,0.4595,0.011787,0.1903,FP_localization
YOLO11s,United_States__United_States_000749,D10,0.347,0.048654,0.7543,TP
YOLO11s,United_States__United_States_000751,D00,0.557,0.059655,0.8265,TP
YOLO11s,United_States__United_States_000751,D00,0.5065,0.15825,0.6706,TP
YOLO11s,United_States__United_States_000751,D00,0.4079,0.083416,0.5648,TP
YOLO11s,United_States__United_States_000751,D00,0.3734,0.053138,0.8214,FP_duplicate
YOLO11s,United_States__United_States_000751,D00,0.3102,0.125036,0.4983,FP_localization
YOLO11s,United_States__United_States_000755,D00,0.328,0.033976,0.7122,TP
YOLO11s,United_States__United_States_000755,D00,0.2843,0.006195,0.7593,TP
YOLO11s,United_States__United_States_000763,D20,0.7326,0.115569,0.9205,TP
YOLO11s,United_States__United_States_000763,D10,0.241,0.008222,0.0221,FP_background
YOLO11s,United_States__United_States_000765,D00,0.6753,0.020846,0.3,FP_localization
YOLO11s,United_States__United_States_000765,D00,0.5396,0.072018,0.8371,TP
YOLO11s,United_States__United_States_000765,D10,0.4804,0.008363,0.4922,FP_localization
YOLO11s,United_States__United_States_000765,D00,0.2762,0.015773,0.152,FP_localization
YOLO11s,United_States__United_States_000765,D10,0.2532,0.015392,0.6099,TP
YOLO11s,United_States__United_States_000771,D00,0.4874,0.046824,0.4267,FP_localization
YOLO11s,United_States__United_States_000774,D00,0.4225,0.067022,0.2806,FP_localization
YOLO11s,United_States__United_States_000776,D00,0.4222,0.116878,0.711,TP
YOLO11s,United_States__United_States_000792,D00,0.6546,0.016196,0.4024,FP_localization
YOLO11s,United_States__United_States_000792,D10,0.5738,0.006181,0.6194,TP
YOLO11s,United_States__United_States_000792,D10,0.4089,0.017909,0.3214,FP_localization
YOLO11s,United_States__United_States_000792,D10,0.2828,0.047083,0.6214,TP
YOLO11s,United_States__United_States_000794,D00,0.39,0.051083,0.9353,TP
YOLO11s,United_States__United_States_000794,D00,0.3457,0.035683,0.6657,FP_duplicate
YOLO11s,United_States__United_States_000796,D00,0.7045,0.015936,0.7452,TP
YOLO11s,United_States__United_States_000803,D10,0.3252,0.040248,0.6583,TP
YOLO11s,United_States__United_States_000805,D00,0.729,0.029446,0.4895,FP_localization
YOLO11s,United_States__United_States_000805,D00,0.4839,0.018214,0.6898,TP
YOLO11s,United_States__United_States_000806,D00,0.7355,0.027527,0.8721,TP
YOLO11s,United_States__United_States_000806,D00,0.368,0.019694,0.5159,TP
YOLO11s,United_States__United_States_000806,D00,0.2699,0.011288,0.9334,FP_duplicate
YOLO11s,United_States__United_States_000818,D10,0.5411,0.007963,0.8593,TP
YOLO11s,United_States__United_States_000818,D00,0.2467,0.005312,0.4818,FP_background
YOLO11s,United_States__United_States_000818,D10,0.2456,0.006242,0.611,FP_duplicate
YOLO11s,United_States__United_States_000818,D10,0.2402,0.01459,0.5224,FP_duplicate
YOLO11s,United_States__United_States_000828,D00,0.4221,0.001814,0.7823,TP
YOLO11s,United_States__United_States_000831,D00,0.5772,0.020524,0.8,TP
YOLO11s,United_States__United_States_000835,D00,0.7885,0.01551,0.8826,TP
YOLO11s,United_States__United_States_000835,D00,0.3747,0.004457,0.6108,TP
YOLO11s,United_States__United_States_000835,D00,0.321,0.00245,0.3223,FP_localization
YOLO11s,United_States__United_States_000846,D10,0.3867,0.004374,0.8655,TP
YOLO11s,United_States__United_States_000846,D00,0.2459,0.109113,0.0,FP_background
YOLO11s,United_States__United_States_000860,D00,0.4356,0.029069,0.6773,TP
YOLO11s,United_States__United_States_000871,D00,0.486,0.079524,0.812,TP
YOLO11s,United_States__United_States_000871,D00,0.2407,0.050774,0.5107,TP
YOLO11s,United_States__United_States_000879,D00,0.4879,0.02249,0.6773,TP
YOLO11s,United_States__United_States_000879,D00,0.4298,0.013076,0.4503,FP_localization
YOLO11s,United_States__United_States_000879,D00,0.4109,0.009179,0.475,FP_localization
YOLO11s,United_States__United_States_000879,D00,0.3111,0.004574,0.2765,FP_localization
YOLO11s,United_States__United_States_000879,D10,0.3086,0.047587,0.4222,FP_localization
YOLO11s,United_States__United_States_000879,D10,0.2539,0.016809,0.342,FP_localization
YOLO11s,United_States__United_States_000879,D10,0.2406,0.027457,0.3882,FP_localization
YOLO11s,United_States__United_States_000883,D00,0.4959,0.012173,0.3782,FP_localization
YOLO11s,United_States__United_States_000883,D00,0.4802,0.023165,0.574,TP
YOLO11s,United_States__United_States_000883,D10,0.3694,0.008875,0.902,TP
