model,stem,cls,tp,fp,fn
YOLO11s,United_States__United_States_003172,D00,0,2,2
YOLO11s,United_States__United_States_003175,D00,0,0,1
YOLO11s,United_States__United_States_003175,D20,1,0,0
YOLO11s,United_States__United_States_003178,D00,3,1,0
YOLO11s,United_States__United_States_003189,D00,1,0,0
YOLO11s,United_States__United_States_003189,D10,1,1,0
YOLO11s,United_States__United_States_003214,D20,0,1,1
YOLO11s,United_States__United_States_003215,D00,1,0,0
YOLO11s,United_States__United_States_003220,D00,1,0,0
YOLO11s,United_States__United_States_003220,D10,0,1,0
YOLO11s,United_States__United_States_003222,D00,0,0,1
YOLO11s,United_States__United_States_003230,D00,1,0,0
YOLO11s,United_States__United_States_003231,D00,1,1,1
YOLO11s,United_States__United_States_003240,D00,2,1,0
YOLO11s,United_States__United_States_003240,D10,3,1,0
YOLO11s,United_States__United_States_003250,D00,1,0,3
YOLO11s,United_States__United_States_003251,D00,3,0,1
YOLO11s,United_States__United_States_003258,D00,1,0,0
YOLO11s,United_States__United_States_003258,D10,0,1,0
YOLO11s,United_States__United_States_003258,D20,1,1,0
YOLO11s,United_States__United_States_003264,D20,1,0,0
YOLO11s,United_States__United_States_003266,D00,2,2,0
YOLO11s,United_States__United_States_003266,D10,0,0,1
YOLO11s,United_States__United_States_003272,D00,2,0,1
YOLO11s,United_States__United_States_003272,D10,1,0,0
YOLO11s,United_States__United_States_003279,D00,1,1,0
YOLO11s,United_States__United_States_003279,D10,0,0,1
YOLO11s,United_States__United_States_003283,D00,0,1,0
YOLO11s,United_States__United_States_003283,D10,0,1,0
YOLO11s,United_States__United_States_003283,D20,1,0,0
YOLO11s,United_States__United_States_003284,D00,2,0,0
YOLO11s,United_States__United_States_003289,D00,3,0,0
YOLO11s,United_States__United_States_003320,D00,2,1,0
YOLO11s,United_States__United_States_003320,D10,0,0,4
YOLO11s,United_States__United_States_003320,D20,0,1,0
YOLO11s,United_States__United_States_003321,D00,2,1,0
YOLO11s,United_States__United_States_003321,D10,0,0,1
YOLO11s,United_States__United_States_003321,D20,1,0,0
YOLO11s,United_States__United_States_003336,D00,1,2,1
YOLO11s,United_States__United_States_003340,D00,0,2,2
YOLO11s,United_States__United_States_003340,D10,1,2,0
YOLO11s,United_States__United_States_003356,D00,1,1,0
YOLO11s,United_States__United_States_003356,D10,0,3,0
YOLO11s,United_States__United_States_003356,D20,1,0,0
YOLO11s,United_States__United_States_003358,D00,1,0,0
YOLO11s,United_States__United_States_003358,D10,2,1,0
YOLO11s,United_States__United_States_003362,D00,1,0,0
YOLO11s,United_States__United_States_003362,D10,0,0,1
YOLO11s,United_States__United_States_003364,D00,2,0,0
YOLO11s,United_States__United_States_003369,D00,0,0,1
YOLO11s,United_States__United_States_003375,D00,1,1,0
YOLO11s,United_States__United_States_003394,D00,2,1,0
YOLO11s,United_States__United_States_003395,D00,1,1,0
YOLO11s,United_States__United_States_003428,D20,1,0,0
YOLO11s,United_States__United_States_003446,D00,2,1,2
YOLO11s,United_States__United_States_003453,D00,1,1,2
YOLO11s,United_States__United_States_003453,D10,1,0,1
YOLO11s,United_States__United_States_003454,D00,1,2,1
YOLO11s,United_States__United_States_003455,D00,2,0,0
YOLO11s,United_States__United_States_003455,D10,1,1,1
YOLO11s,United_States__United_States_003460,D00,1,1,0
YOLO11s,United_States__United_States_003481,D00,1,0,0
YOLO11s,United_States__United_States_003483,D00,1,0,0
YOLO11s,United_States__United_States_003486,D00,0,1,2
YOLO11s,United_States__United_States_003494,D00,1,1,1
YOLO11s,United_States__United_States_003502,D00,1,0,0
YOLO11s,United_States__United_States_003502,D10,0,0,1
YOLO11s,United_States__United_States_003513,D00,1,0,0
YOLO11s,United_States__United_States_003513,D10,0,1,1
YOLO11s,United_States__United_States_003516,D00,0,2,2
YOLO11s,United_States__United_States_003516,D10,1,1,1
YOLO11s,United_States__United_States_003518,D00,1,0,0
YOLO11s,United_States__United_States_003518,D10,0,1,0
YOLO11s,United_States__United_States_003519,D00,1,0,1
YOLO11s,United_States__United_States_003519,D10,0,0,1
YOLO11s,United_States__United_States_003519,D20,0,0,1
YOLO11s,United_States__United_States_003524,D00,0,0,2
YOLO11s,United_States__United_States_003526,D00,1,0,0
YOLO11s,United_States__United_States_003526,D40,0,0,1
YOLO11s,United_States__United_States_003530,D00,1,0,1
YOLO11s,United_States__United_States_003530,D10,1,0,0
YOLO11s,United_States__United_States_003530,D20,0,1,0
YOLO11s,United_States__United_States_003533,D00,3,2,0
YOLO11s,United_States__United_States_003533,D10,1,0,0
YOLO11s,United_States__United_States_003533,D20,0,0,1
YOLO11s,United_States__United_States_003543,D00,0,2,2
YOLO11s,United_States__United_States_003544,D00,2,0,0
YOLO11s,United_States__United_States_003544,D10,0,2,2
YOLO11s,United_States__United_States_003548,D00,1,1,0
YOLO11s,United_States__United_States_003555,D00,0,1,1
YOLO11s,United_States__United_States_003555,D40,0,0,1
YOLO11s,United_States__United_States_003573,D00,1,0,0
YOLO11s,United_States__United_States_003576,D00,0,0,1
YOLO11s,United_States__United_States_003576,D10,1,2,0
YOLO11s,United_States__United_States_003576,D20,0,2,0
YOLO11s,United_States__United_States_003586,D00,1,2,0
YOLO11s,United_States__United_States_003587,D00,1,0,0
YOLO11s,United_States__United_States_003587,D10,1,0,0
YOLO11s,United_States__United_States_003595,D00,1,0,0
YOLO11s,United_States__United_States_003595,D10,0,1,0
YOLO11s,United_States__United_States_003595,D20,1,0,0
YOLO11s,United_States__United_States_003600,D00,1,0,0
YOLO11s,United_States__United_States_003617,D00,0,1,0
YOLO11s,United_States__United_States_003617,D10,2,0,0
YOLO11s,United_States__United_States_003618,D00,0,0,1
YOLO11s,United_States__United_States_003619,D00,2,1,0
YOLO11s,United_States__United_States_003619,D10,1,1,0
YOLO11s,United_States__United_States_003624,D00,2,0,0
YOLO11s,United_States__United_States_003626,D20,0,0,1
YOLO11s,United_States__United_States_003633,D00,1,0,0
YOLO11s,United_States__United_States_003633,D10,0,1,0
YOLO11s,United_States__United_States_003642,D00,2,2,1
YOLO11s,United_States__United_States_003642,D10,0,2,2
YOLO11s,United_States__United_States_003648,D10,1,1,0
YOLO11s,United_States__United_States_003653,D00,1,2,0
YOLO11s,United_States__United_States_003667,D00,2,2,1
YOLO11s,United_States__United_States_003667,D10,1,0,0
YOLO11s,United_States__United_States_003672,D00,0,1,0
YOLO11s,United_States__United_States_003672,D20,1,2,0
YOLO11s,United_States__United_States_003683,D00,1,1,0
YOLO11s,United_States__United_States_003683,D10,0,0,1
YOLO11s,United_States__United_States_003690,D00,0,1,0
YOLO11s,United_States__United_States_003690,D10,1,2,1
YOLO11s,United_States__United_States_003701,D20,1,0,0
YOLO11s,United_States__United_States_003706,D00,1,1,0
YOLO11s,United_States__United_States_003722,D00,1,1,0
YOLO11s,United_States__United_States_003722,D10,0,1,1
YOLO11s,United_States__United_States_003728,D00,1,2,0
YOLO11s,United_States__United_States_003728,D10,1,0,1
YOLO11s,United_States__United_States_003729,D00,1,0,0
YOLO11s,United_States__United_States_003740,D00,3,1,1
YOLO11s,United_States__United_States_003744,D00,0,2,0
YOLO11s,United_States__United_States_003744,D10,2,2,2
YOLO11s,United_States__United_States_003744,D20,0,0,1
YOLO11s,United_States__United_States_003760,D10,1,1,0
YOLO11s,United_States__United_States_003764,D10,1,1,0
YOLO11s,United_States__United_States_003765,D00,1,0,0
YOLO11s,United_States__United_States_003775,D10,1,0,0
YOLO11s,United_States__United_States_003788,D00,2,1,0
YOLO11s,United_States__United_States_003788,D10,0,0,1
YOLO11s,United_States__United_States_003788,D20,0,1,0
YOLO11s,United_States__United_States_003792,D00,2,2,2
YOLO11s,United_States__United_States_003792,D10,2,1,0
YOLO11s,United_States__United_States_003793,D10,1,2,1
YOLO11s,United_States__United_States_003801,D00,1,0,0
YOLO11s,United_States__United_States_003808,D00,1,1,0
YOLO11s,United_States__United_States_003820,D00,1,0,1
YOLO11s,United_States__United_States_003820,D10,1,1,0
YOLO11s,United_States__United_States_003821,D00,2,0,0
YOLO11s,United_States__United_States_003821,D10,0,2,1
YOLO11s,United_States__United_States_003833,D00,2,0,0
YOLO11s,United_States__United_States_003833,D20,0,1,0
YOLO11s,United_States__United_States_003834,D00,1,2,0
YOLO11s,United_States__United_States_003836,D00,1,1,0
YOLO11s,United_States__United_States_003842,D00,1,0,0
YOLO11s,United_States__United_States_003845,D00,0,1,0
YOLO11s,United_States__United_States_003845,D10,1,0,0
YOLO11s,United_States__United_States_003859,D00,0,2,0
YOLO11s,United_States__United_States_003859,D20,1,1,1
YOLO11s,United_States__United_States_003870,D00,2,1,1
YOLO11s,United_States__United_States_003874,D00,1,1,1
YOLO11s,United_States__United_States_003879,D00,1,1,0
YOLO11s,United_States__United_States_003910,D00,2,0,0
YOLO11s,United_States__United_States_003915,D00,2,0,0
YOLO11s,United_States__United_States_003940,D00,0,1,1
YOLO11s,United_States__United_States_003940,D20,0,1,0
YOLO11s,United_States__United_States_003942,D00,0,0,1
YOLO11s,United_States__United_States_003942,D20,1,0,0
YOLO11s,United_States__United_States_003943,D20,1,1,2
YOLO11s,United_States__United_States_003945,D00,1,1,0
YOLO11s,United_States__United_States_003945,D10,1,0,0
YOLO11s,United_States__United_States_003947,D00,0,1,2
YOLO11s,United_States__United_States_003964,D10,1,0,0
YOLO11s,United_States__United_States_003966,D00,1,1,0
YOLO11s,United_States__United_States_003966,D10,0,1,0
YOLO11s,United_States__United_States_003972,D00,0,1,3
YOLO11s,United_States__United_States_003972,D10,1,0,2
YOLO11s,United_States__United_States_003985,D00,1,1,1
YOLO11s,United_States__United_States_003985,D10,0,0,1
YOLO11s,United_States__United_States_003985,D20,1,0,0
YOLO11s,United_States__United_States_003985,D40,1,0,2
YOLO11s,United_States__United_States_004003,D00,0,1,2
YOLO11s,United_States__United_States_004003,D10,1,1,0
YOLO11s,United_States__United_States_004004,D00,3,1,0
YOLO11s,United_States__United_States_004004,D20,0,3,0
YOLO11s,United_States__United_States_004005,D00,1,0,0
YOLO11s,United_States__United_States_004005,D10,0,0,2
YOLO11s,United_States__United_States_004013,D00,0,1,1
YOLO11s,United_States__United_States_004013,D10,1,2,0
YOLO11s,United_States__United_States_004020,D00,2,1,1
YOLO11s,United_States__United_States_004023,D00,1,0,0
YOLO11s,United_States__United_States_004023,D20,1,0,0
YOLO11s,United_States__United_States_004024,D00,1,0,0
YOLO11s,United_States__United_States_004024,D10,1,0,0
YOLO11s,United_States__United_States_004029,D00,1,0,0
YOLO11s,United_States__United_States_004029,D10,1,1,0
YOLO11s,United_States__United_States_004029,D20,0,0,1
YOLO11s,United_States__United_States_004053,D00,1,0,0
YOLO11s,United_States__United_States_004053,D10,1,1,0
YOLO11s,United_States__United_States_004064,D00,4,1,0
YOLO11s,United_States__United_States_004065,D00,1,0,0
YOLO11s,United_States__United_States_004071,D00,1,1,0
YOLO11s,United_States__United_States_004072,D10,0,1,1
YOLO11s,United_States__United_States_004086,D00,2,0,0
YOLO11s,United_States__United_States_004091,D00,1,1,0
YOLO11s,United_States__United_States_004091,D10,0,1,0
YOLO11s,United_States__United_States_004103,D00,1,4,0
YOLO11s,United_States__United_States_004127,D00,2,0,1
YOLO11s,United_States__United_States_004128,D00,2,0,1
YOLO11s,United_States__United_States_004131,D00,0,1,0
YOLO11s,United_States__United_States_004131,D10,1,2,0
YOLO11s,United_States__United_States_004136,D00,0,1,1
YOLO11s,United_States__United_States_004136,D20,1,0,0
YOLO11s,United_States__United_States_004136,D40,0,2,0
YOLO11s,United_States__United_States_004139,D00,2,2,1
YOLO11s,United_States__United_States_004142,D00,1,1,1
YOLO11s,United_States__United_States_004142,D10,1,0,0
YOLO11s,United_States__United_States_004153,D00,1,0,0
YOLO11s,United_States__United_States_004155,D00,1,1,0
YOLO11s,United_States__United_States_004157,D00,2,1,0
YOLO11s,United_States__United_States_004157,D10,1,0,0
YOLO11s,United_States__United_States_004159,D00,0,1,0
YOLO11s,United_States__United_States_004159,D10,1,1,1
YOLO11s,United_States__United_States_004159,D20,0,0,1
YOLO11s,United_States__United_States_004163,D00,1,0,0
YOLO11s,United_States__United_States_004163,D10,1,0,0
YOLO11s,United_States__United_States_004165,D10,1,1,0
YOLO11s,United_States__United_States_004165,D40,0,1,0
YOLO11s,United_States__United_States_004168,D00,2,0,0
YOLO11s,United_States__United_States_004168,D10,1,0,0
YOLO11s,United_States__United_States_004174,D00,1,1,0
YOLO11s,United_States__United_States_004176,D00,1,0,0
YOLO11s,United_States__United_States_004194,D00,1,1,1
YOLO11s,United_States__United_States_004198,D00,1,0,0
YOLO11s,United_States__United_States_004198,D10,1,1,1
YOLO11s,United_States__United_States_004200,D00,1,0,0
YOLO11s,United_States__United_States_004203,D00,0,0,1
YOLO11s,United_States__United_States_004203,D10,1,0,0
YOLO11s,United_States__United_States_004203,D20,1,1,0
YOLO11s,United_States__United_States_004206,D00,0,0,1
YOLO11s,United_States__United_States_004206,D10,1,0,0
YOLO11s,United_States__United_States_004206,D20,0,1,0
YOLO11s,United_States__United_States_004207,D00,1,2,2
YOLO11s,United_States__United_States_004207,D10,2,1,0
YOLO11s,United_States__United_States_004228,D20,1,1,0
YOLO11s,United_States__United_States_004250,D00,0,1,1
YOLO11s,United_States__United_States_004250,D10,1,0,4
YOLO11s,United_States__United_States_004251,D00,1,0,0
YOLO11s,United_States__United_States_004255,D10,0,0,1
YOLO11s,United_States__United_States_004257,D00,1,1,2
YOLO11s,United_States__United_States_004258,D00,1,0,2
YOLO11s,United_States__United_States_004268,D00,1,0,0
YOLO11s,United_States__United_States_004276,D20,2,0,0
YOLO11s,United_States__United_States_004276,D40,0,1,0
YOLO11s,United_States__United_States_004279,D20,1,0,0
YOLO11s,United_States__United_States_004280,D00,2,1,0
YOLO11s,United_States__United_States_004280,D10,1,1,0
YOLO11s,United_States__United_States_004309,D00,1,0,0
YOLO11s,United_States__United_States_004326,D00,2,1,1
YOLO11s,United_States__United_States_004326,D10,0,0,1
YOLO11s,United_States__United_States_004331,D00,2,1,1
YOLO11s,United_States__United_States_004331,D10,2,1,0
YOLO11s,United_States__United_States_004356,D00,0,2,0
YOLO11s,United_States__United_States_004356,D20,1,0,0
YOLO11s,United_States__United_States_004357,D00,1,0,0
YOLO11s,United_States__United_States_004357,D20,0,1,1
YOLO11s,United_States__United_States_004360,D00,1,2,1
YOLO11s,United_States__United_States_004360,D10,1,2,0
YOLO11s,United_States__United_States_004360,D20,0,0,1
YOLO11s,United_States__United_States_004368,D00,0,2,1
YOLO11s,United_States__United_States_004371,D00,0,0,2
YOLO11s,United_States__United_States_004371,D20,0,1,0
YOLO11s,United_States__United_States_004374,D00,1,0,3
YOLO11s,United_States__United_States_004374,D10,0,1,0
YOLO11s,United_States__United_States_004374,D20,2,0,0
YOLO11s,United_States__United_States_004376,D00,1,0,0
YOLO11s,United_States__United_States_004385,D10,1,1,0
YOLO11s,United_States__United_States_004386,D00,0,1,1
YOLO11s,United_States__United_States_004386,D20,0,1,0
YOLO11s,United_States__United_States_004387,D00,2,2,0
YOLO11s,United_States__United_States_004387,D10,0,0,1
YOLO11s,United_States__United_States_004388,D00,0,1,0
YOLO11s,United_States__United_States_004388,D10,1,2,0
YOLO11s,United_States__United_States_004398,D00,0,1,0
YOLO11s,United_States__United_States_004398,D40,0,0,1
YOLO11s,United_States__United_States_004400,D00,1,0,0
YOLO11s,United_States__United_States_004400,D10,1,0,0
YOLO11s,United_States__United_States_004400,D20,1,0,0
YOLO11s,United_States__United_States_004402,D00,4,4,1
YOLO11s,United_States__United_States_004402,D10,0,1,1
YOLO11s,United_States__United_States_004407,D00,2,0,1
YOLO11s,United_States__United_States_004407,D10,1,1,0
YOLO11s,United_States__United_States_004410,D20,1,0,0
YOLO11s,United_States__United_States_004412,D10,0,0,2
YOLO11s,United_States__United_States_004412,D20,2,1,0
YOLO11s,United_States__United_States_004422,D00,2,2,0
YOLO11s,United_States__United_States_004423,D00,2,1,0
YOLO11s,United_States__United_States_004423,D10,1,0,0
YOLO11s,United_States__United_States_004424,D00,1,0,1
YOLO11s,United_States__United_States_004424,D10,0,1,0
YOLO11s,United_States__United_States_004430,D00,1,0,0
YOLO11s,United_States__United_States_004437,D00,1,4,1
YOLO11s,United_States__United_States_004438,D00,1,0,0
YOLO11s,United_States__United_States_004438,D10,1,0,0
YOLO11s,United_States__United_States_004442,D00,0,0,1
YOLO11s,United_States__United_States_004442,D10,1,2,0
YOLO11s,United_States__United_States_004443,D00,1,0,0
YOLO11s,United_States__United_States_004443,D10,1,1,1
YOLO11s,United_States__United_States_004455,D00,2,1,1
YOLO11s,United_States__United_States_004455,D20,1,0,0
YOLO11s,United_States__United_States_004456,D00,0,1,1
YOLO11s,United_States__United_States_004456,D10,1,3,0
YOLO11s,United_States__United_States_004457,D00,1,1,1
YOLO11s,United_States__United_States_004458,D00,1,0,0
YOLO11s,United_States__United_States_004460,D00,1,2,0
YOLO11s,United_States__United_States_004460,D10,1,1,0
YOLO11s,United_States__United_States_004472,D00,1,0,0
